"","id","text","secs","nlines","nchars","cps","nchars_longest_line","link","high_cps","long_line","too_many_lines","nfails"
"841",1517,"un insulto alle vittime e all'intero movimento\Nche sta lottando per porre fine alla loro oppressione. 30 secondi",15.8400000000001,2,91,5.74494949494944,52,"https://youtu.be/Jaok_8MNntQ?t=9700",FALSE,TRUE,FALSE,1
"842",1111,"torniamo al punto della responsabilità. In questi casi\Ndi solito le persone inventano scuse.",13.5200000000004,2,77,5.69526627218917,46,"https://youtu.be/Jaok_8MNntQ?t=6748",FALSE,TRUE,FALSE,1
"843",1621,"finisci la conversazione con l'affermazione. 30 secondi.\N# REVISORI: primo sub di spezzone",12.5609999999997,2,71,5.6524162089007,45,"https://youtu.be/Jaok_8MNntQ?t=10501",FALSE,TRUE,FALSE,1
"844",1183,"Penso che sia il caso di ridurre il tempo a disposizione\Nper voi ragazzi a 30 secondi invece che un minuto.",15.1199999999999,2,84,5.5555555555556,46,"https://youtu.be/Jaok_8MNntQ?t=7264",FALSE,TRUE,FALSE,1
"845",378,"Okay, metto in pausa perché questa è la parte dove noto",8.25,1,44,5.33333333333333,44,"https://youtu.be/Jaok_8MNntQ?t=2381",FALSE,TRUE,FALSE,1
"846",1219,"45 secondi, andiamo avanti. Il veganismo non\Nè amore o compassione. Il veganismo è una questione di giustizia.",16.3200000000006,2,87,5.33088235294097,53,"https://youtu.be/Jaok_8MNntQ?t=7534",FALSE,TRUE,FALSE,1
"847",1539,"coerenza morale, con qualcosa tipo ""quindi è corretto\Ndire che sei contro alla violenza sugli animali?"" 30 secondi.",19.2000000000007,2,91,4.73958333333315,47,"https://youtu.be/Jaok_8MNntQ?t=9878",FALSE,TRUE,FALSE,1
"848",1328,"Um, dai un'occhiata alla maggior parte dei vegani online,\Nnon solo su Instagram, Vegan King.",17.2789999999986,2,73,4.22478152670906,46,"https://youtu.be/Jaok_8MNntQ?t=8303",FALSE,TRUE,FALSE,1
"849",1280,"più alta forma di intimità, sicuro! Ok\Nandiamo avanti ragazzi. Bene, diapositiva successiva.",17.9200000000001,2,75,4.18526785714284,45,"https://youtu.be/Jaok_8MNntQ?t=7978",FALSE,TRUE,FALSE,1
"850",263,"Abbiamo sempre solo preteso di essere\Nun'organizzazione per i diritti degli animali.",2.51999999999998,2,71,28.1746031746034,39,"https://youtu.be/Jaok_8MNntQ?t=1735",FALSE,FALSE,FALSE,0
"851",1403,"Andiamo avanti.",0.47899999999936,1,13,27.1398747390759,13,"https://youtu.be/Jaok_8MNntQ?t=8852",FALSE,FALSE,FALSE,0
"852",764,"Quindi ""pensi che questo sia sbagliato?\NDiresti che questo è il crudele e sbagliato?""",2.55000000000018,2,68,26.6666666666648,36,"https://youtu.be/Jaok_8MNntQ?t=4688",FALSE,FALSE,FALSE,0
"853",325,"che ci sia qualcosa che non state considerando,\Nche non siete di mentalità abbastanza aperta.",2.90000000000009,2,77,26.5517241379302,39,"https://youtu.be/Jaok_8MNntQ?t=2079",FALSE,FALSE,FALSE,0
"854",1032,"lo ammettono quanto meno continuerebbero ad\Naverti nelle loro vite se rispettano il fatto che",3.35999999999967,2,79,23.5119047619071,41,"https://youtu.be/Jaok_8MNntQ?t=6201",FALSE,FALSE,FALSE,0
"855",245,"- ""Cosa vorresti dire con questo discorso?""",1.41000000000008,1,33,23.4042553191476,33,"https://youtu.be/Jaok_8MNntQ?t=1648",FALSE,FALSE,FALSE,0
"856",1541,"Andiamo avanti...",0.559999999999491,1,13,23.2142857143068,13,"https://youtu.be/Jaok_8MNntQ?t=9915",FALSE,FALSE,FALSE,0
"857",1615,"andiamo avanti",0.560999999999694,1,13,23.1729055258593,13,"https://youtu.be/Jaok_8MNntQ?t=10466",FALSE,FALSE,FALSE,0
"858",721,"Vedere come gli attivisti sono diventati vegani.\NÈ una cosa magnifica osservarli e imparare da loro.",3.68000000000029,2,83,22.5543478260852,42,"https://youtu.be/Jaok_8MNntQ?t=4438",FALSE,FALSE,FALSE,0
"859",827,"- ""Non l'avevo mai vista in questa prospettiva.""",1.59999999999945,1,36,22.5000000000077,36,"https://youtu.be/Jaok_8MNntQ?t=5032",FALSE,FALSE,FALSE,0
"860",1177,"allo stesso modo in cui si vorrebbe che qualcuno\Nparlasse per noi se fossimo nella loro posizione",3.59999999999945,2,81,22.5000000000034,41,"https://youtu.be/Jaok_8MNntQ?t=7221",FALSE,FALSE,FALSE,0
"861",1152,"che cosa significa veganismo se chiedete ad\Nun gruppo di persone cosa significa essere",3.28000000000065,2,73,22.2560975609712,37,"https://youtu.be/Jaok_8MNntQ?t=7052",FALSE,FALSE,FALSE,0
"862",705,"Ero in macchina con lui e lui ci stava\Nraccontando questa magnifica storia...",2.80000000000018,2,62,22.1428571428557,32,"https://youtu.be/Jaok_8MNntQ?t=4333",FALSE,FALSE,FALSE,0
"863",617,"- ""Apprezzo tutto quello che stai facendo,\Nma dal momento che sai che io sono",2.75,2,60,21.8181818181818,33,"https://youtu.be/Jaok_8MNntQ?t=3794",FALSE,FALSE,FALSE,0
"864",351,"a qualcuno che poi diventa vegano perché vi stima,\Nche succede quando non gli piacete più?",3.36000000000013,2,73,21.7261904761897,41,"https://youtu.be/Jaok_8MNntQ?t=2227",FALSE,FALSE,FALSE,0
"865",1302,"Ripeto, se lo paragonassi a qualsiasi altra\Ningiustizia, non frequenteresti",2.96000000000004,2,64,21.6216216216214,36,"https://youtu.be/Jaok_8MNntQ?t=8128",FALSE,FALSE,FALSE,0
"866",1255,"Sì, il veganismo è una questione di giustizia, non\Npossiamo mai sottolinearlo abbastanza; a quanto",3.76000000000022,2,81,21.5425531914881,41,"https://youtu.be/Jaok_8MNntQ?t=7791",FALSE,FALSE,FALSE,0
"867",433,"Io di solito dicevo: se lo fai in maniera giusta,\Nse adotti una dieta plant-based con cibo integrale",3.7199999999998,2,80,21.5053763440872,42,"https://youtu.be/Jaok_8MNntQ?t=2696",FALSE,FALSE,FALSE,0
"868",1050,"per ribadire tutti questi punti e assicurarmi\Nche voi ragazzi li capiate a pieno.",3.11999999999989,2,67,21.4743589743597,39,"https://youtu.be/Jaok_8MNntQ?t=6321",FALSE,FALSE,FALSE,0
"869",613,"Quindi quando qualcuno dice: ""Non preoccuparti,\Nsono vegetariano, non c'è bisogno che parli con me"",",3.68000000000029,2,79,21.4673913043461,40,"https://youtu.be/Jaok_8MNntQ?t=3773",FALSE,FALSE,FALSE,0
"870",64,"""Per favore Paul, fai più dirette del genere. È bello",1.92000000000002,1,41,21.3541666666665,41,"https://youtu.be/Jaok_8MNntQ?t=476",FALSE,FALSE,FALSE,0
"871",185,"Perché in quale altro modo possiamo far diventare\Nle persone vegane se non si sentono colpevoli?",3.75,2,80,21.3333333333333,42,"https://youtu.be/Jaok_8MNntQ?t=1311",FALSE,FALSE,FALSE,0
"872",1153,"vegan molto probabilmente otterrete versioni\Nmultiple di ciò che loro credono che significhi",3.76000000000022,2,80,21.2765957446796,40,"https://youtu.be/Jaok_8MNntQ?t=7055",FALSE,FALSE,FALSE,0
"873",911,"Ma quello che loro colgono è che il tuo cuore è\Nnel posto giusto quando dici queste cose. Non stai",3.68000000000029,2,78,21.1956521739114,41,"https://youtu.be/Jaok_8MNntQ?t=5492",FALSE,FALSE,FALSE,0
"874",209,"Questo è il vostro lavoro da attivisti: smontare\Nle obiezioni e non permettere che diventino",3.6400000000001,2,77,21.1538461538456,40,"https://youtu.be/Jaok_8MNntQ?t=1449",FALSE,FALSE,FALSE,0
"875",1639,"Ma non sono sicuro di\Naver capito del tutto la tua domanda.",2.2400000000016,2,47,20.9821428571279,30,"https://youtu.be/Jaok_8MNntQ?t=10644",FALSE,FALSE,FALSE,0
"876",1585,"ok, andiamo avanti",0.719999999999345,1,15,20.8333333333523,15,"https://youtu.be/Jaok_8MNntQ?t=10247",FALSE,FALSE,FALSE,0
"877",614,"la vostra risposta dovrebbe essere:\N""Veramente sei proprio il nostro obiettivo"".",3.17000000000007,2,66,20.8201892744475,36,"https://youtu.be/Jaok_8MNntQ?t=3776",FALSE,FALSE,FALSE,0
"878",215,"""Le piante hanno sentimenti.""\NSe la gente davvero pensasse che le piante",2.79999999999995,2,58,20.714285714286,35,"https://youtu.be/Jaok_8MNntQ?t=1481",FALSE,FALSE,FALSE,0
"879",304,"""Questa cosa la faresti al tuo cane?\NCome ti sentiresti se il tuo cane venisse mangiato?",3.38000000000011,2,70,20.710059171597,42,"https://youtu.be/Jaok_8MNntQ?t=1954",FALSE,FALSE,FALSE,0
"880",884,"con i principi di cui hai parlato\Ndurante questa conversazione,",2.5600000000004,2,53,20.7031249999968,27,"https://youtu.be/Jaok_8MNntQ?t=5354",FALSE,FALSE,FALSE,0
"881",206,"Di nuovo, il tuo compito come ""veicolo di verità""\Nè riportare la conversazione al punto centrale,",3.80000000000018,2,78,20.5263157894727,40,"https://youtu.be/Jaok_8MNntQ?t=1432",FALSE,FALSE,FALSE,0
"882",760,"- ""Ok, vuoi sentire ciò che stiamo facendo qui?""\N- ""Sì."" - ""Ciò che stiamo facendo è mostrare",3.17000000000007,2,65,20.5047318611983,35,"https://youtu.be/Jaok_8MNntQ?t=4665",FALSE,FALSE,FALSE,0
"883",1033,"ti batti contro questo e allora dipende da te\Nil tempo che vorrai ancora averli nella tua vita",3.76000000000022,2,77,20.4787234042541,40,"https://youtu.be/Jaok_8MNntQ?t=6205",FALSE,FALSE,FALSE,0
"884",638,"la percentuale dei vegetariani è sempre molto\Npiù alta della percentuale dei vegani quando",3.76000000000022,2,77,20.4787234042541,39,"https://youtu.be/Jaok_8MNntQ?t=3913",FALSE,FALSE,FALSE,0
"885",891,"Penserete c***o non so se riesco a dirlo...""\N""Devi decidere da che parte della storia vuoi",3.28000000000065,2,67,20.4268292682886,37,"https://youtu.be/Jaok_8MNntQ?t=5394",FALSE,FALSE,FALSE,0
"886",68,"Sì. Di nuovo, se avete\Ndomande fatemelo sapere nei commenti e",2.39999999999998,2,49,20.4166666666669,33,"https://youtu.be/Jaok_8MNntQ?t=504",FALSE,FALSE,FALSE,0
"887",732,"""Quale sarebbe stato il prossimo animale dato che\Nle altre squadre hanno squali o leoni nel loro nome,",4.08000000000084,2,83,20.3431372548978,42,"https://youtu.be/Jaok_8MNntQ?t=4495",FALSE,FALSE,FALSE,0
"888",1249,"Vediamo se c'è qualche altro commento qui.",1.68000000000029,1,34,20.2380952380917,34,"https://youtu.be/Jaok_8MNntQ?t=7744",FALSE,FALSE,FALSE,0
"889",702,"alla loro ipocrisia e diventano vegani.\NNon possiamo saperlo, non conosciamo il processo.",3.68000000000029,2,74,20.1086956521723,41,"https://youtu.be/Jaok_8MNntQ?t=4316",FALSE,FALSE,FALSE,0
"890",1485,"Danya, puoi indicare chiarire il punto sulle",1.84000000000015,1,37,20.1086956521723,37,"https://youtu.be/Jaok_8MNntQ?t=9464",FALSE,FALSE,FALSE,0
"891",766,"""Diresti che questo è crudele e sbagliato?""",1.69999999999982,1,34,20.0000000000021,34,"https://youtu.be/Jaok_8MNntQ?t=4693",FALSE,FALSE,FALSE,0
"892",480,"Terremo ancora il discorso alla Georgia Tech,\N""Il miglior discorso che potrai mai sentire"", perché",4,2,80,20,42,"https://youtu.be/Jaok_8MNntQ?t=2977",FALSE,FALSE,FALSE,0
"893",1531,"Dovrebbero subire un outreach dieci volte\Npiù duro, specialmente se sono presuntuosi.",3.60000000000036,2,72,19.999999999998,36,"https://youtu.be/Jaok_8MNntQ?t=9833",FALSE,FALSE,FALSE,0
"894",1386,"nel caso fossero loro ad\Nessere stati uccisi, capite quello che intendo?",2.96000000000095,2,59,19.9324324324261,39,"https://youtu.be/Jaok_8MNntQ?t=8736",FALSE,FALSE,FALSE,0
"895",1347,"buona notte Daniel grazie\Nper essere parte del team",2.15899999999965,2,43,19.9166280685535,22,"https://youtu.be/Jaok_8MNntQ?t=8444",FALSE,FALSE,FALSE,0
"896",1373,"se le persone vogliono fare una disquisizione\Nfilosofica ecco stroncateli subito",3.52000000000044,2,70,19.8863636363612,39,"https://youtu.be/Jaok_8MNntQ?t=8640",FALSE,FALSE,FALSE,0
"897",1293,"Concentratevi sulla causa principale del\Nproblema: l'abuso sugli animali.",3.11999999999989,2,62,19.8717948717956,36,"https://youtu.be/Jaok_8MNntQ?t=8077",FALSE,FALSE,FALSE,0
"898",1098,"Stanno arrivando molte domande",1.35999999999967,1,27,19.8529411764754,27,"https://youtu.be/Jaok_8MNntQ?t=6668",FALSE,FALSE,FALSE,0
"899",6,"Ok, credo che siamo in diretta.",1.21,1,24,19.8347107438016,24,"https://youtu.be/Jaok_8MNntQ?t=35",FALSE,FALSE,FALSE,0
"900",589,"Credo che il vegetarianismo sia un cancro\Nper il movimento per i diritti degli animali",3.65999999999985,2,72,19.6721311475418,37,"https://youtu.be/Jaok_8MNntQ?t=3624",FALSE,FALSE,FALSE,0
"901",133,"non che al momento sia necessariamente un nostro\Nobiettivo quello di avere miliardi di capitoli.",4.16000000000008,2,81,19.4711538461535,41,"https://youtu.be/Jaok_8MNntQ?t=1012",FALSE,FALSE,FALSE,0
"902",285,"Quindi questo è il motivo per cui le persone\Nse ne fregano dei diritti degli animali.",3.55000000000018,2,69,19.4366197183089,36,"https://youtu.be/Jaok_8MNntQ?t=1849",FALSE,FALSE,FALSE,0
"903",782,"solo per confermare e chiudere il tutto.\NOra ciò avrà senso del perché è necessario farlo",3.75999999999931,2,73,19.4148936170248,40,"https://youtu.be/Jaok_8MNntQ?t=4779",FALSE,FALSE,FALSE,0
"904",183,"Non so perché pensiamo che sia odioso.\NAlcuni dicono: ""Stai facendo vergognare le persone"".",3.75999999999999,2,73,19.4148936170213,42,"https://youtu.be/Jaok_8MNntQ?t=1302",FALSE,FALSE,FALSE,0
"905",837,"quando diventi vegano per la prima volta\Nnon devi più essere un ipocrita.""",3.11999999999989,2,60,19.2307692307699,34,"https://youtu.be/Jaok_8MNntQ?t=5086",FALSE,FALSE,FALSE,0
"906",419,"- ""Sì, lo sono.""\N- ""Ok, quindi cosa pensi di poter fare per fermarlo?""",2.44999999999982,2,47,19.1836734693892,39,"https://youtu.be/Jaok_8MNntQ?t=2616",FALSE,FALSE,FALSE,0
"907",1020,"odi davvero quello che fanno\Nagli animali faglielo sapere",2.5600000000004,2,49,19.140624999997,25,"https://youtu.be/Jaok_8MNntQ?t=6135",FALSE,FALSE,FALSE,0
"908",749,"Quindi cominciamo la conversazione con:\N""Vorresti sapere perché siamo qui?""",3.26000000000022,2,62,19.0184049079742,34,"https://youtu.be/Jaok_8MNntQ?t=4599",FALSE,FALSE,FALSE,0
"909",926,"è fuori discussione perché le persone possono\Nritenere responsabili solo loro stessi.",3.84000000000015,2,73,19.0104166666659,39,"https://youtu.be/Jaok_8MNntQ?t=5589",FALSE,FALSE,FALSE,0
"910",320,"se steste parlando del male che faccio a creature\Nche possono soffrire così come posso soffrire io,",4.32000000000016,2,82,18.9814814814808,41,"https://youtu.be/Jaok_8MNntQ?t=2050",FALSE,FALSE,FALSE,0
"911",1429,"""Si capisce dal loro linguaggio del corpo quando\Nnon guardano nemmeno il filmato, perché sono",4.07999999999993,2,77,18.8725490196082,40,"https://youtu.be/Jaok_8MNntQ?t=9050",FALSE,FALSE,FALSE,0
"912",728,"Ero in macchina con lui e ci stava raccontando\Nquesta magnifica storia che non avevo mai sentito",4.23999999999978,2,80,18.8679245283029,42,"https://youtu.be/Jaok_8MNntQ?t=4473",FALSE,FALSE,FALSE,0
"913",941,"Non è il messaggio perfetto ma credo comunque\Nfosse fantastico che l'abbia detto. Vorrei inoltre",4.23999999999978,2,80,18.8679245283029,42,"https://youtu.be/Jaok_8MNntQ?t=5677",FALSE,FALSE,FALSE,0
"914",142,"C'è il team che fa outreach e c'è il team che fa il Cubo.\NAbbiamo quindi questo tipo di regole.",3.82000000000016,2,72,18.8481675392662,41,"https://youtu.be/Jaok_8MNntQ?t=1060",FALSE,FALSE,FALSE,0
"915",1507,"Le persone sanno già come diventare\Nvegan, questo è il ""perché contro come"".",3.20000000000073,2,60,18.7499999999957,30,"https://youtu.be/Jaok_8MNntQ?t=9640",FALSE,FALSE,FALSE,0
"916",363,"Ho notato che c'erano molte delle\Ncose che avevo imparato nella mia precedente",3.48000000000002,2,65,18.6781609195401,38,"https://youtu.be/Jaok_8MNntQ?t=2288",FALSE,FALSE,FALSE,0
"917",113,"Ok, bene, sto per iniziare adesso ragazzi.\NGrazie per la pazienza, quindi",3.12,2,58,18.5897435897436,33,"https://youtu.be/Jaok_8MNntQ?t=832",FALSE,FALSE,FALSE,0
"918",1529,"vogliate che mi soffermi su questo,\Nè abbastanza chiaro.",2.47999999999956,2,46,18.5483870967775,29,"https://youtu.be/Jaok_8MNntQ?t=9817",FALSE,FALSE,FALSE,0
"919",494,"rispetto a tutti gli altri approcci che implicano\Ndi assecondare e fare compromessi sul messaggio,",4.48000000000002,2,83,18.5267857142856,42,"https://youtu.be/Jaok_8MNntQ?t=3063",FALSE,FALSE,FALSE,0
"920",779,"la loro posizione riguardo l'abuso sugli animali, è:\N""Si può dire che siete contro l'abuso sugli animali?""",4.48000000000047,2,83,18.5267857142838,42,"https://youtu.be/Jaok_8MNntQ?t=4763",FALSE,FALSE,FALSE,0
"921",1080,"culto della morte, ti stai abbonando a questa\Nidea che gli animali dovrebbero essere ridotti",4.15999999999985,2,77,18.509615384616,40,"https://youtu.be/Jaok_8MNntQ?t=6544",FALSE,FALSE,FALSE,0
"922",413,"- ""Oh ok, capisco dove vuoi arrivare,",1.46000000000004,1,27,18.493150684931,27,"https://youtu.be/Jaok_8MNntQ?t=2595",FALSE,FALSE,FALSE,0
"923",820,"devi più essere un ipocrita perché dici di essere\Ncontrario agli abusi sugli animali.",3.84000000000015,2,71,18.4895833333326,41,"https://youtu.be/Jaok_8MNntQ?t=4990",FALSE,FALSE,FALSE,0
"924",855,"Dunque, proprio qui, quando Hudson dice\N""Cosa pensi di fare per tutta questa sofferenza?""",3.84000000000015,2,71,18.4895833333326,39,"https://youtu.be/Jaok_8MNntQ?t=5178",FALSE,FALSE,FALSE,0
"925",990,"questa cosa che stavo per dire quando\Nparlavi del sangue sulle tue mani, sulle loro",3.68000000000029,2,68,18.4782608695638,37,"https://youtu.be/Jaok_8MNntQ?t=5951",FALSE,FALSE,FALSE,0
"926",1131,"È difficile farsi capire dalla\Nmaggior parte dei credenti, devi",2.88000000000011,2,53,18.4027777777771,27,"https://youtu.be/Jaok_8MNntQ?t=6881",FALSE,FALSE,FALSE,0
"927",1021,"e che non rispetti quello che fanno agli animali\Ne non c'è modo in cui possano giustificarlo",4.07999999999993,2,75,18.3823529411768,40,"https://youtu.be/Jaok_8MNntQ?t=6138",FALSE,FALSE,FALSE,0
"928",181,"E questa è la cosa più compassionevole\Nche puoi fare: è offrire educazione alle persone.",3.91999999999985,2,72,18.3673469387762,40,"https://youtu.be/Jaok_8MNntQ?t=1292",FALSE,FALSE,FALSE,0
"929",547,"Quando si parla del ""mangiare"", è la più intima\Nconnessione che abbiamo col mondo esterno.",3.92000000000007,2,72,18.3673469387752,36,"https://youtu.be/Jaok_8MNntQ?t=3376",FALSE,FALSE,FALSE,0
"930",1575,"<<Anche se vengono uccisi in fretta, è\Nsempre abuso sugli animali!>>. Certo! Perché, ripeto,",3.76000000000022,2,69,18.3510638297862,40,"https://youtu.be/Jaok_8MNntQ?t=10147",FALSE,FALSE,FALSE,0
"931",1358,"evitate paragoni con i cani questo ancora\Nnon li condurrà ad avere compassione",3.60100000000057,2,66,18.3282421549541,35,"https://youtu.be/Jaok_8MNntQ?t=8516",FALSE,FALSE,FALSE,0
"932",770,"- ""Quali sono i vostri primi pensieri, come\Nvi fanno sentire questo genere di cose?"" - ""In colpa""",3.9399999999996,2,72,18.2741116751288,39,"https://youtu.be/Jaok_8MNntQ?t=4709",FALSE,FALSE,FALSE,0
"933",1525,"Non c'è differenza con chi segue la dieta paleo,\Nperché dovremmo trattarli in modo diverso?",4.07999999999993,2,74,18.1372549019611,38,"https://youtu.be/Jaok_8MNntQ?t=9784",FALSE,FALSE,FALSE,0
"934",880,"potrete essere vegani. Quindi, pensate\Nda quale parte della storia volete stare, ok?""",3.75999999999931,2,68,18.085106382982,36,"https://youtu.be/Jaok_8MNntQ?t=5332",FALSE,FALSE,FALSE,0
"935",1187,"Non provate a essere guru della comunicazione\NQuesto si riferisce alla questione delle vendite.",4.48000000000047,2,81,18.0803571428552,42,"https://youtu.be/Jaok_8MNntQ?t=7310",FALSE,FALSE,FALSE,0
"936",114,"sto per condividere lo schermo e ho bisogno\Ndei vostri feeback nei commenti, per cui per favore",4.32000000000005,2,78,18.0555555555553,42,"https://youtu.be/Jaok_8MNntQ?t=835",FALSE,FALSE,FALSE,0
"937",385,"Significa solo che avete imparato un po' di\Ncose sulla comunicazione che potrebbero,",3.90000000000009,2,70,17.9487179487175,35,"https://youtu.be/Jaok_8MNntQ?t=2427",FALSE,FALSE,FALSE,0
"938",303,"Molte volte usiamo come esempio\Ni cani, in questo movimento. Cerchiamo di dire:",3.56999999999994,2,64,17.9271708683477,37,"https://youtu.be/Jaok_8MNntQ?t=1950",FALSE,FALSE,FALSE,0
"939",235,"- ""Ma dovrebbe essere un'ingiustizia,\Ncome un cibo prelibato o qualcosa che mangiamo",3.80000000000018,2,68,17.8947368421044,39,"https://youtu.be/Jaok_8MNntQ?t=1594",FALSE,FALSE,FALSE,0
"940",370,"ciò che facciamo è provare a convincere qualcuno\Ndi qualcosa di cui non è ancora convinto.",4.13999999999987,2,74,17.8743961352662,41,"https://youtu.be/Jaok_8MNntQ?t=2329",FALSE,FALSE,FALSE,0
"941",886,"per eliminare questa particolare ingiustizia.""",2.23999999999978,1,40,17.8571428571446,40,"https://youtu.be/Jaok_8MNntQ?t=5363",FALSE,FALSE,FALSE,0
"942",1520,"se non sono nemmeno vegan, tu ... direi semplicemente\Ndi parlare con loro come parli con chiunque",4.31899999999951,2,77,17.8282009724494,41,"https://youtu.be/Jaok_8MNntQ?t=9733",FALSE,FALSE,FALSE,0
"943",890,"Spero che l'audio sia ok... Voglio solo menzionare\NJacob e Hudson, stanno facendo un ottimo lavoro!",4.38000000000011,2,78,17.8082191780817,39,"https://youtu.be/Jaok_8MNntQ?t=5388",FALSE,FALSE,FALSE,0
"944",633,"Ho scoperto che la maggior parte dei vegetariani\Nsiano veramente i più difficili da affrontare.",4.5,2,80,17.7777777777778,41,"https://youtu.be/Jaok_8MNntQ?t=3886",FALSE,FALSE,FALSE,0
"945",1309,"""Hai mai visto questi video?"">>. Mm veramente\Nnon lo chiediamo più: ""Hai mai visto",3.4399999999996,2,61,17.7325581395369,33,"https://youtu.be/Jaok_8MNntQ?t=8181",FALSE,FALSE,FALSE,0
"946",1461,"a nome delle vittime, allora sarete riusciti\Nnel vostro outreach, perché questo è il meglio che",4.39900000000125,2,78,17.7313025687606,41,"https://youtu.be/Jaok_8MNntQ?t=9292",FALSE,FALSE,FALSE,0
"947",776,"sbagliato?"" È una domanda a risposta\Nchiusa, è una domanda ovvia.",2.88000000000011,2,51,17.7083333333327,29,"https://youtu.be/Jaok_8MNntQ?t=4744",FALSE,FALSE,FALSE,0
"948",1229,"Va bene, sto leggendo i vostri commenti ragazzi: se",2.31999999999971,1,41,17.6724137931057,41,"https://youtu.be/Jaok_8MNntQ?t=7605",FALSE,FALSE,FALSE,0
"949",557,"Lo dicono solo ai vegani! E succede solo\Nquando c'è un vegano nell'ambiente che frequentano.",4.19999999999982,2,74,17.6190476190484,42,"https://youtu.be/Jaok_8MNntQ?t=3432",FALSE,FALSE,FALSE,0
"950",1287,"che stiamo affrontando, riguardo il nostro\Nambiente e la nostra salute,",3.35999999999967,2,59,17.5595238095255,36,"https://youtu.be/Jaok_8MNntQ?t=8034",FALSE,FALSE,FALSE,0
"951",824,"e poi il miglior beneficio per voi ragazze è che\Nsiccome all'inizio della conversazione",4.15999999999985,2,73,17.5480769230775,39,"https://youtu.be/Jaok_8MNntQ?t=5016",FALSE,FALSE,FALSE,0
"952",1591,"forse la modifico, ma ragazzi\Nvoi sapete di cosa si parla qui",2.79999999999927,2,49,17.5000000000045,25,"https://youtu.be/Jaok_8MNntQ?t=10281",FALSE,FALSE,FALSE,0
"953",1210,"che possono fare personalmente a riguardo degli\Nabusi sugli animali a livello di individui",4.40000000000055,2,77,17.4999999999978,41,"https://youtu.be/Jaok_8MNntQ?t=7473",FALSE,FALSE,FALSE,0
"954",1161,"ecco dobbiamo partire con la definizione di\Nveganismo prima ancora di parlare di attivismo",4.40000000000055,2,77,17.4999999999978,40,"https://youtu.be/Jaok_8MNntQ?t=7104",FALSE,FALSE,FALSE,0
"955",106,"ma non entrerò affatto nell'argomento.\NOk, bene, allora la prossima domanda",3.51999999999998,2,61,17.3295454545455,32,"https://youtu.be/Jaok_8MNntQ?t=790",FALSE,FALSE,FALSE,0
"956",1221,"a qualcuno non significa che abbia\Nil diritto di toglierti i tuoi diritti.",3.52000000000044,2,61,17.3295454545433,32,"https://youtu.be/Jaok_8MNntQ?t=7557",FALSE,FALSE,FALSE,0
"957",1107,"agli abusi che causano agli animali, le inutili\Nsofferenze, che nel loro caso ritengono",4.15999999999985,2,72,17.3076923076929,39,"https://youtu.be/Jaok_8MNntQ?t=6728",FALSE,FALSE,FALSE,0
"958",1442,"Una conversazione di successo non è quella\Nin cui lo spettatore dice ""Diventerò vegano"",",4.15999999999985,2,72,17.3076923076929,36,"https://youtu.be/Jaok_8MNntQ?t=9158",FALSE,FALSE,FALSE,0
"959",272,"I diritti degli animali sono evidenti.",1.84999999999991,1,32,17.2972972972981,32,"https://youtu.be/Jaok_8MNntQ?t=1777",FALSE,FALSE,FALSE,0
"960",444,"questo processo a tre step non è qualcosa che\Ndovete necessariamente utilizzare ai cubi,",4.2800000000002,2,74,17.2897196261674,37,"https://youtu.be/Jaok_8MNntQ?t=2757",FALSE,FALSE,FALSE,0
"961",1574,"Ed è per questo che iniziamo con\Nla definizione di veganesimo di per sé.",3.36000000000058,2,58,17.2619047619018,32,"https://youtu.be/Jaok_8MNntQ?t=10140",FALSE,FALSE,FALSE,0
"962",1486,"domande aperte. Sono generalmente da preferire.",2.32000000000153,1,40,17.2413793103335,40,"https://youtu.be/Jaok_8MNntQ?t=9468",FALSE,FALSE,FALSE,0
"963",1129,"differenza. Se le persone dicono\N""io credo in Dio"", rispondi ""okay""",2.96000000000004,2,51,17.2297297297295,27,"https://youtu.be/Jaok_8MNntQ?t=6866",FALSE,FALSE,FALSE,0
"964",895,"vi dico che questa è la cosa più soddisfacente\Nche possiate dire a qualcuno",3.59999999999945,2,62,17.2222222222248,38,"https://youtu.be/Jaok_8MNntQ?t=5408",FALSE,FALSE,FALSE,0
"965",893,"Ora, so che può sembrare conflittuale",1.80000000000018,1,31,17.2222222222205,31,"https://youtu.be/Jaok_8MNntQ?t=5401",FALSE,FALSE,FALSE,0
"966",1024,"come ti sentiresti se fossi al posto della mucca\Nche crimine ha commesso una mucca oltre ad essere",4.71999999999935,2,81,17.1610169491549,41,"https://youtu.be/Jaok_8MNntQ?t=6152",FALSE,FALSE,FALSE,0
"967",1563,"Non ho mai detto di non usare la parola ""Vegano"",\Nanzi ho detto che io ho usato la parola ""Vegano"".",4.31999999999971,2,74,17.1296296296308,37,"https://youtu.be/Jaok_8MNntQ?t=10072",FALSE,FALSE,FALSE,0
"968",599,"Qualsiasi altra ingiustizia e...",1.51999999999998,1,26,17.1052631578949,26,"https://youtu.be/Jaok_8MNntQ?t=3680",FALSE,FALSE,FALSE,0
"969",1580,"fateli mettere nei panni della vittima\Ne fate in modo che analizzino l'obiezione",3.92100000000028,2,67,17.087477684263,34,"https://youtu.be/Jaok_8MNntQ?t=10185",FALSE,FALSE,FALSE,0
